Date,Website,URL,Title,Image URL
2025-11-11T22:17:26Z,UploadVR,https://www.uploadvr.com/lumines-arise-review/,Lumines Arise Review: Gorgeous Puzzler That's Better In VR,https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.uploadvr.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T14:06:03Z,Game Developer,https://www.gamedeveloper.com/production/lumines-arise-developer-enhance-is-forever-chasing-god,Lumines Arise developer Enhance is forever chasing God,https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.gamedeveloper.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T14:00:22Z,Video Games Chronicle,https://www.videogameschronicle.com/review/lumines-arise-review/,Lumines Arise review: Tetris Effect follow-up is an audio-visual delight,https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.videogameschronicle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T17:01:00Z,Variety,https://variety.com/2025/gaming/news/game-awards-streaming-amazon-prime-video-twitch-1236574939/,The Game Awards 2025 to Stream on Prime Video in New Deal With Amazon,/api/attachments/CC8iK0NnNVpWbTlhUjFsQ1VVMXlNMHh5VFJERUF4aW1CU2dLTWdZWkNJcG9DZ3M=-w280-h168-p-df-rw
2025-11-11T19:29:14Z,Esports Insider,https://esportsinsider.com/2025/11/the-game-awards-to-stream-on-prime-video,The Game Awards to stream on Prime Video for the first time on December 11th,https://encrypted-tbn3.gstatic.com/faviconV2?url=https://esportsinsider.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T20:57:15Z,Stevivor,https://stevivor.com/news/the-game-awards-streams-on-prime-video-confirms-twitch-drops/,"The Game Awards streams on Prime Video, confirms Twitch drops",https://encrypted-tbn1.gstatic.com/faviconV2?url=https://stevivor.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T21:03:00Z,Technetbook,https://www.technetbooks.com/2025/11/the-game-awards-announces-amazon-prime.html,The Game Awards Announces Amazon Prime Video as Official Streaming Partner for Live December 11 Show,https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.technetbooks.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T18:03:01Z,macrumors.com,https://www.macrumors.com/2025/11/11/apple-watch-series-11-discount/,"Apple Watch Series 11 Titanium Model Gets Big $120 Discount on Amazon, Plus More Watch Deals",/api/attachments/CC8iK0NnNXNlbWt5UzJJMVdIcGZWbEp6VFJEaEFSaVFBeWdLTWdZaFpZenJyUVk=-w280-h168-p-df-rw
2025-11-11T15:59:00Z,CNN,https://www.cnn.com/cnn-underscored/deals/apple-watch-early-black-friday-deals-2025-11-11,"Apple Watch Series 10 is already on sale for Black Friday, starting at $280",https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cnn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T12:15:37Z,Engadget,https://www.engadget.com/general/the-morning-after-engadget-newsletter-121537568.html,The Morning After: Is the Apple Watch SE 3 the best smartwatch for (almost) everyone?,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.engadget.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-04T07:02:00Z,The Guardian,https://www.theguardian.com/technology/2025/nov/04/apple-watch-se-3-review-bargain-smartwatch-iphone-screen-watchos-26,Apple Watch SE 3 review: the bargain smartwatch for iPhone,https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.theguardian.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T11:40:30Z,IGN,https://www.ign.com/articles/sony-says-bungie-hasnt-brought-in-as-much-money-as-it-thought-it-would-when-it-bought-the-developer-as-destiny-2-falls-off-a-cliff,"Sony Says Bungie Hasn’t Brought in as Much Money as It Thought It Would When It Bought the Developer, as Destiny 2 Falls Off a Cliff",/api/attachments/CC8iJ0NnNDRiRVJqUVhWTE5qQkNVV1JmVFJDZkF4amtCU2dLTWdNQmdRSQ=-w280-h168-p-df-rw
2025-11-11T23:48:17Z,IGN,https://www.ign.com/videos/bungie-isnt-making-as-much-money-as-sony-hoped-ign-daily-fix,Bungie Isn't Making As Much Money As Sony Hoped - IGN Daily Fix,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.ign.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T20:00:00Z,Engadget,https://www.engadget.com/gaming/playstation/sony-says-destiny-2-has-not-met-expectations-200000610.html,Sony says Destiny 2 has not met expectations,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.engadget.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T18:50:01Z,PC Gamer,https://www.pcgamer.com/gaming-industry/welp-says-sony-sure-looks-like-buying-bungie-didnt-work-out/,"Welp, says Sony, sure looks like buying Bungie didn't work out",https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.pcgamer.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T20:17:00Z,bgr.com,https://www.bgr.com/2022223/why-microsoft-discontinued-publisher-windows-app/,Microsoft Discontinued One Of Its Oldest Office Apps After 35 Years,https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.bgr.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T16:31:16Z,The New Stack,https://thenewstack.io/ffmpeg-to-google-fund-us-or-stop-sending-bugs/,FFmpeg to Google: Fund Us or Stop Sending Bugs,https://encrypted-tbn0.gstatic.com/faviconV2?url=https://thenewstack.io&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T23:30:00Z,Windows Central,https://www.windowscentral.com/microsoft/windows-11/windows-president-confirms-os-will-become-ai-agentic-generates-push-back-online,"Windows president says platform is ""evolving into an agentic OS,"" gets cooked in the replies — ""Straight up, nobody wants this""",https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.windowscentral.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T20:15:00Z,Engadget,https://www.engadget.com/entertainment/nintendo-and-lego-tease-a-legend-of-zelda-ocarina-of-time-set-201500150.html,Nintendo and Lego tease a Legend of Zelda: Ocarina of Time set,/api/attachments/CC8iK0NnNVhSbkUzVUVSRUxUWmFRVGREVFJDZkF4ampCU2dLTWdZSmtaSk10UVk=-w280-h168-p-df-rw
2025-11-11T23:11:55Z,Brick Fanatics,https://www.brickfanatics.com/lego-the-legend-of-zelda-2026-decision-hard/,LEGO The Legend of Zelda 2026 tease makes one decision even harder,https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.brickfanatics.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-12T03:26:39Z,Bricks Up,https://www.bricksup.co.uk/post/lego-officially-teases-77093-ocarina-of-time-ganondorf-diorama-for-march-2026,LEGO Officially Teases 77093 Ocarina of Time Ganondorf Diorama For March 2026,https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.bricksup.co.uk&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-12T02:26:08Z,hypebeast.com,https://hypebeast.com/2025/11/lego-the-legend-of-zelda-ocarina-of-time-set-teased-for-2026,LEGO 'The Legend of Zelda: Ocarina of Time' Set Teased for 2026,https://encrypted-tbn0.gstatic.com/faviconV2?url=https://hypebeast.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T14:42:02Z,Forbes,https://www.forbes.com/sites/paultassi/2025/11/10/arc-raiders-slips-past-helldivers-2-playercount-record/,‘ARC Raiders’ Slips Past ‘Helldivers 2’ Playercount Record,/api/attachments/CC8iK0NnNHRaVzEzVDI1WU4wRmphemcwVFJDYkF4anJCU2dLTWdZQlFvWnF1UVE=-w280-h168-p-df-rw
2025-11-11T10:26:24Z,IGN,https://www.ign.com/articles/arc-raiders-is-officially-a-hit-with-over-4-million-copies-sold-and-a-peak-concurrent-player-count-of-700000-across-all-platforms,"Arc Raiders Is Officially a Hit With Over 4 Million Copies Sold and a Peak Concurrent Player Count of 700,000 Across All Platforms",https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.ign.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T20:46:43Z,PC Gamer,https://www.pcgamer.com/games/third-person-shooter/arc-raiders-surpassed-700-000-concurrent-players-across-all-platforms-this-weekend-and-you-better-believe-that-most-of-them-were-on-pc/,"Arc Raiders surpassed 700,000 concurrent players across all platforms this weekend, and you better believe that most of them were on PC",https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.pcgamer.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T16:02:40Z,Eurogamer,https://www.eurogamer.net/arc-raiders-review,Arc Raiders review - a smartly designed extraction shooter marred by one inexcusable decision,https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.eurogamer.net&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T15:00:51Z,Minecraft,https://www.minecraft.net/en-us/article/minecraft-snapshot-25w46a,Minecraft Snapshot 25w46a,/api/attachments/CC8iK0NnNDVaMGMwWDJFNGNuaHdkMjFUVFJDcUFoakpBU2dLTWdhaGdZN3h0QVk=-w280-h168-p-df-rw
2025-11-11T15:27:47Z,PC Gamer,https://www.pcgamer.com/games/survival-crafting/minecrafts-mounts-of-mayhem-update-will-include-netherite-horse-armor-which-still-wont-convince-me-to-take-my-noble-steed-to-the-nether-but-is-a-nice-touch/,"Netherite horse armor is coming in the Mounts of Mayhem drop, which is huge for avid Nether adventurers",https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.pcgamer.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-04T15:03:25Z,Minecraft,https://www.minecraft.net/en-us/article/minecraft-snapshot-25w45a,Minecraft Snapshot 25w45a,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.minecraft.net&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-08T07:00:00Z,Sportskeeda,https://www.sportskeeda.com/minecraft/where-find-coral-zombie-nautilus-minecraft,Where to find coral zombie nautilus in Minecraft,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.sportskeeda.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T20:53:01Z,Tom's Guide,https://www.tomsguide.com/sales-events/black-friday-apple-deals-live-from-usd24-save-up-to-34-percent-off-airpods-macbooks-airtags-apple-watch-and-more,"Best Black Friday Apple deals live — save big on AirPods, MacBooks, Apple Watch and more",/api/attachments/CC8iK0NnNTNOV0pxU0RZeldXZE1hMDAyVFJDZkF4ampCU2dLTWdhSlFvck95UVE=-w280-h168-p-df-rw
2025-11-11T16:37:13Z,Mashable,https://mashable.com/article/best-early-black-friday-ipad-deals-2025,10+ of the best early Black Friday Apple iPad deals,https://encrypted-tbn0.gstatic.com/faviconV2?url=https://mashable.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T16:16:28Z,Engadget,https://www.engadget.com/deals/apples-airpods-4-drop-to-85-ahead-of-black-friday-162917226.html,Apple's AirPods 4 drop to $85 ahead of Black Friday,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.engadget.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T17:18:33Z,Yahoo! Tech,https://tech.yahoo.com/deals/article/apple-deals-of-the-week-record-low-prices-on-airpods-and-apple-watches-171103553.html,Apple deals of the week: Record-low prices on AirPods and Apple Watches,https://encrypted-tbn3.gstatic.com/faviconV2?url=https://tech.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T23:42:51Z,Gizmodo,https://gizmodo.com/5-years-after-launch-the-xbox-series-x-is-an-afterthought-so-whats-next-2000683762,"5 Years After Launch, the Xbox Series X Is an Afterthought. So What’s Next?",/api/attachments/CC8iK0NnNWpPSG81UkZoRVRHcGllSGwwVFJERUF4aW1CU2dLTWdZcFZJSncxUUk=-w280-h168-p-df-rw
2025-11-11T16:30:00Z,Polygon,https://www.polygon.com/ps5-xbox-series-x-covid-pandemic-lost-generation/,The real reason PS5 and Xbox feel stuck in time starts with the pandemic,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.polygon.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T19:30:00Z,Pure Xbox,https://www.purexbox.com/features/its-a-big-birthday-for-the-xbox-series-x-so-lets-look-back-at-our-review-from-2020,"It's A Big Birthday For The Xbox Series X, So Let's Look Back At Our Review From 2020",https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.purexbox.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T14:01:28Z,The Economic Times,https://m.economictimes.com/news/international/us/playstation-5-turns-five-matching-ps4s-success-despite-early-challenges-but-which-console-wins-the-five-year-sales-battle/articleshow/125251029.cms,PlayStation 5 turns five: Matching PS4’s success despite early challenges — But which console wins the fiv,https://encrypted-tbn3.gstatic.com/faviconV2?url=https://m.economictimes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T16:03:14Z,Magic: The Gathering,https://magic.wizards.com/en/news/announcements/explanation-of-the-pauper-high-tide-ban-for-november-10-2025,"Explanation of the Pauper High Tide Ban for November 10, 2025",https://encrypted-tbn0.gstatic.com/faviconV2?url=https://magic.wizards.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T23:01:14Z,Hipsters of the Coast,https://www.hipstersofthecoast.com/2025/11/magic-the-gatherings-november-10th-ban-update/,Magic: The Gathering’s November 10th Ban Update,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.hipstersofthecoast.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T17:34:52Z,Star City Games,https://articles.starcitygames.com/magic-the-gathering/vivi-ornitier-one-of-three-magic-cards-banned-in-standard/,Vivi Ornitier One Of Three Magic Cards Banned In Standard,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://articles.starcitygames.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T21:25:50Z,Gizmodo,https://gizmodo.com/magic-the-gathering-vivi-ban-wotc-final-fantasy-2000683832,‘Magic: The Gathering’ Ends the Tyrannical Scourge of This Lil’ Guy,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://gizmodo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T23:20:03Z,GoNintendo,https://www.gonintendo.com/contents/54866-latest-switch-2-firmware-update-appears-to-be-killing-select-third-party-docks,Latest Switch 2 firmware update appears to be killing select third party docks,/api/attachments/CC8iL0NnNXdVRE5WZVhOV1UwOVpkVTQzVFJDZkF4amlCU2dLTWdrbFE0VHRLZWRNMXdB=-w280-h168-p-df-rw
2025-11-11T09:43:58Z,IGN,https://www.ign.com/articles/nintendo-switch-and-switch-2-system-update-2100-available-here-are-the-patch-notes,Nintendo Switch and Switch 2 System Update 21.0.0 Available — Here Are the Patch Notes,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.ign.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T14:39:00Z,Polygon,https://www.polygon.com/switch-2-update-features-november-2025/,New game card icons lead a Switch 2 update full of useful little features,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.polygon.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T15:45:42Z,GameSpot,https://www.gamespot.com/articles/switch-2-and-switch-get-new-system-updates-and-they-add-more-than-just-stability/1100-6536122/,"Switch 2 And Switch Get New System Updates, And They Add More Than Just Stability",https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.gamespot.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T18:17:13Z,Xbox Wire,https://news.xbox.com/en-us/2025/11/10/call-of-duty-black-ops-7-what-you-need-to-know-about-co-op-campaign-endgame-and-more/,"Call of Duty: Black Ops 7 - What You Need to Know About Co-op Campaign, Endgame, and More",/api/attachments/CC8iK0NnNUNRblJyT1RoaFZ6WnpOVTUwVFJDZkF4ampCU2dLTWdhZE5KaXJIUWs=-w280-h168-p-df-rw
2025-11-10T18:05:30Z,Call of Duty,https://www.callofduty.com/blog/2025/11/call-of-duty-black-ops-7-co-op-campaign-endgame,Ready for Launch: Black Ops 7 Co-op Campaign Endgame,https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.callofduty.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T12:26:11Z,TechRadar,https://www.techradar.com/gaming/black-ops-7-release-time,Black Ops 7 release time for your timezone – here's when BO7 launches for PC and consoles,https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.techradar.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T12:48:07Z,PC Gamer,https://www.pcgamer.com/games/call-of-duty/call-of-duty-black-ops-7-is-bringing-back-some-iconic-maps-from-black-ops-2-for-endgame-you-might-even-find-a-little-piece-of-hazard/,Call of Duty: Black Ops 7 will use maps from previous Black Ops games,https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.pcgamer.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T21:20:30Z,Dexerto,https://www.dexerto.com/gta/gta-6-delay-interrupts-polish-parliament-as-politician-calls-it-a-disturbing-matter-3281647/,GTA 6 delay interrupts Polish Parliament as politician calls it a “disturbing matter”,/api/attachments/CC8iK0NnNUhPVGhQUXpoWFVXczVhRU51VFJDZkF4ampCU2dLTWdZQklKS3lsQW8=-w280-h168-p-df-rw
2025-11-07T14:30:21Z,IGN,https://www.ign.com/articles/the-winners-and-losers-of-the-gta-6-delay,The Winners and Losers of the GTA 6 Delay,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.ign.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-07T12:15:25Z,Engadget,https://www.engadget.com/general/the-morning-after-gta-6-is-delayed-until-november-2026-121525547.html,The Morning After: GTA 6 is delayed until November 2026,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.engadget.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-07T14:16:24Z,PC Gamer,https://www.pcgamer.com/games/grand-theft-auto/cd-projekt-red-tells-rockstar-not-to-make-the-same-mistake-it-did-posts-a-self-burn-over-cyberpunk-2077s-historically-bad-launch-to-support-gta-6s-delay/,CD Projekt Red tells Rockstar not to make the same mistake it did—posts a self-burn over Cyberpunk 2077's historically bad launch to support GTA 6's delay,https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.pcgamer.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T22:10:08Z,Gematsu,https://www.gematsu.com/2025/11/the-super-mario-galaxy-movie-direct-set-for-november-12,The Super Mario Galaxy Movie Direct set for November 12,/api/attachments/CC8iL0NnNVpTRU42VEZKeU0yRkNNbWQwVFJDb0FSaXNBaWdCTWdtRllKQ2pPbWMxcXdF=-w280-h168-p-df-rw
2025-11-10T10:01:53Z,IGN,https://www.ign.com/articles/latest-super-mario-galaxy-leak-comes-from-pillsbury-cookies-offers-our-best-look-yet-at-yoshi-and-all-but-confirms-two-more-fan-favorite-characters,"Latest Super Mario Galaxy Leak Comes From Pillsbury Cookies, Offers Our Best Look Yet at Yoshi, And All But Confirms Two More Fan-Favorite Characters",https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.ign.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-09T14:10:03Z,Video Games Chronicle,https://www.videogameschronicle.com/news/its-going-to-be-fun-miyamoto-discusses-mario-galaxy-movie-and-the-future-of-mario-games/,‘It’s going to be fun’: Miyamoto discusses Mario Galaxy Movie and the future of Mario games,https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.videogameschronicle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T23:04:06Z,Game Informer,https://gameinformer.com/2025/11/10/a-nintendo-direct-for-the-super-mario-galaxy-movie-blasts-off-november-12,A Nintendo Direct For The Super Mario Galaxy Movie Blasts Off November 12,https://encrypted-tbn0.gstatic.com/faviconV2?url=https://gameinformer.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-10T17:15:22Z,Kotaku,https://kotaku.com/dont-bother-with-windows-mini-pcs-apples-mac-mini-goes-for-peanuts-and-beats-them-all-2000642438,"Don't Bother with Windows Mini PCs, Apple's Mac Mini Goes for Peanuts and Beats Them All",/api/attachments/CC8iJ0NnNUtRbGc0Umt4NVNuVlZhbU4zVFJERUF4aW1CU2dLTWdNQmdBbw=-w280-h168-p-df-rw
2025-11-11T17:25:24Z,Gizmodo,https://gizmodo.com/apple-ditches-the-macbook-air-now-it-costs-as-much-as-a-budget-generic-windows-pc-2000684156,"Apple Ditches the MacBook Air, Now It Costs as Much as a Budget Generic Windows PC",https://encrypted-tbn1.gstatic.com/faviconV2?url=https://gizmodo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T17:18:00Z,9to5Mac,https://9to5mac.com/2025/11/11/the-m4-mac-mini-has-completely-changed-how-i-view-all-other-desktops-video/,"The $499 M4 Mac mini, 1 Year later shattered expectations",https://encrypted-tbn0.gstatic.com/faviconV2?url=https://9to5mac.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T11:54:00Z,9to5Toys,https://9to5toys.com/2025/11/11/apple-new-m5-macbook-pro-black-deal/,Apple's new 16GB/1TB M5 MacBook Pro just hit its best price ever at over $140 off via Amazon,https://encrypted-tbn0.gstatic.com/faviconV2?url=https://9to5toys.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T15:09:02Z,PetaPixel,https://petapixel.com/2025/11/11/sandisks-new-plug-and-stay-1tb-ssd-is-absurdly-tiny/,SanDisk’s New ‘Plug-and-Stay’ 1TB SSD Is Absurdly Tiny,/api/attachments/CC8iK0NnNUVObkJ0Y1ZOWGRVVldRbU5mVFJDUkF4ajhCU2dLTWdZdEFvQ1BQUVU=-w280-h168-p-df-rw
2025-11-11T14:38:00Z,The Verge,https://www.theverge.com/news/818405/sandisk-1tb-extreme-fit-usb-c-ssd,Sandisk’s new 1TB USB-C drive is so small you never need to take it out,https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.theverge.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T17:19:54Z,Tom's Hardware,https://www.tomshardware.com/pc-components/usb-flash-drives/sandisk-debuts-type-c-plug-and-stay-flash-drive-that-never-needs-to-be-taken-out-of-your-laptop-get-up-to-1tb-of-extra-storage-for-just-usd120-with-400mb-s-transfer-speeds,"SanDisk debuts Type-C 'Plug and Stay' flash drive that never needs to be taken out of your laptop — get up to 1TB of extra storage for just $120, with 400MB/s transfer speeds",https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.tomshardware.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-07T10:36:45Z,New Atlas,https://newatlas.com/consumer-tech/sandisk-1tb-storage-smallest-type-c-thumb-drive/,SanDisk stuffed 1 TB of storage into the smallest Type-C thumb drive ever,https://encrypted-tbn1.gstatic.com/faviconV2?url=https://newatlas.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-11T12:02:07Z,Bloomberg.com,https://www.bloomberg.com/news/newsletters/2025-11-11/nintendo-s-software-sales-aren-t-keeping-up-with-hardware-boom,Nintendo’s Software Sales Aren’t Keeping Up With Hardware Boom,/api/attachments/CC8iMkNnNHpTSEJIWkhaQmRXaHhUSFJuVFJERUF4aW1CU2dLTWd1QklKU2luZW5BSlR0Vmtn=-w280-h168-p-df-rw
2025-11-06T16:08:55Z,Mashable,https://mashable.com/article/nintendo-retiring-original-switch,Nintendo is about to retire the OG Switch,https://encrypted-tbn0.gstatic.com/faviconV2?url=https://mashable.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-05T17:01:07Z,The Verge,https://www.theverge.com/news/814273/nintendo-switch-2-console-primary-focus-pivot,Nintendo is getting the Switch ready for retirement,https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.theverge.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
2025-11-05T17:53:25Z,GameSpot,https://www.gamespot.com/articles/switch-2-demand-has-exceeded-expectations-nintendo-apologizes-for-global-shortages/1100-6535958/,"Switch 2 Demand Has Exceeded Expectations, Nintendo Apologizes For Global Shortages",https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.gamespot.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE
